ele,time,extensions/speed,extensions/course,extensions/hAcc,extensions/vAcc,_lon,_lat
51.246455,2024-07-29T22:07:41Z,0.990054,271.799031,1.679692,0.822475,-73.612381,45.558092
51.262482,2024-07-29T22:07:42Z,0.924374,264.929153,1.698358,0.822457,-73.612393,45.558092
51.278231,2024-07-29T22:07:43Z,0.863285,263.280704,1.715434,0.822430,-73.612404,45.558091
51.293237,2024-07-29T22:07:44Z,0.736944,264.792146,1.730253,0.822398,-73.612414,45.558090
51.307189,2024-07-29T22:07:45Z,0.514789,268.863329,1.739718,0.822361,-73.612422,45.558090
51.319935,2024-07-29T22:07:46Z,0.299606,271.651386,1.732448,0.822324,-73.612428,45.558090
51.331439,2024-07-29T22:07:47Z,0.136341,265.698270,1.719010,0.822291,-73.612430,45.558090
51.341704,2024-07-29T22:07:48Z,0.031430,214.223798,1.732467,0.822268,-73.612431,45.558090
51.350750,2024-07-29T22:07:49Z,0.036634,136.660485,1.731410,0.822259,-73.612431,45.558089
51.358617,2024-07-29T22:07:50Z,0.041798,122.403785,1.717000,0.822266,-73.612431,45.558089
51.365370,2024-07-29T22:07:51Z,0.035909,117.666601,1.703109,0.822290,-73.612431,45.558089
51.371087,2024-07-29T22:07:52Z,0.027942,115.345737,1.687646,0.822327,-73.612430,45.558089
51.375854,2024-07-29T22:07:53Z,0.020403,114.026237,1.674017,0.822376,-73.612430,45.558089
51.400513,2024-07-29T22:07:54Z,0.004456,140.678467,1.666812,0.822431,-73.612430,45.558089
51.437384,2024-07-29T22:07:55Z,0.011005,273.408978,1.658264,0.822488,-73.612430,45.558089
51.473966,2024-07-29T22:07:56Z,0.027787,282.637535,1.641938,0.822555,-73.612431,45.558089
51.519394,2024-07-29T22:07:57Z,0.047054,285.697855,1.632445,0.822638,-73.612431,45.558089
51.582819,2024-07-29T22:07:58Z,0.071632,287.089424,1.625799,0.822723,-73.612432,45.558089
51.650568,2024-07-29T22:07:59Z,0.092632,287.935566,1.638566,0.822791,-73.612433,45.558089
51.740507,2024-07-29T22:08:00Z,0.135905,289.200783,1.646950,0.822852,-73.612435,45.558090
51.815300,2024-07-29T22:08:01Z,0.218674,291.347763,1.649830,0.822908,-73.612437,45.558090
51.929611,2024-07-29T22:08:02Z,0.393042,294.162548,1.648281,0.822911,-73.612441,45.558091
52.009431,2024-07-29T22:08:03Z,0.571142,298.483551,1.669923,0.822868,-73.612446,45.558093
52.115352,2024-07-29T22:08:04Z,1.102510,303.501579,1.655419,0.822731,-73.612455,45.558097
52.171500,2024-07-29T22:08:05Z,1.416528,308.963389,1.683248,0.822550,-73.612468,45.558104
52.234992,2024-07-29T22:08:06Z,1.751406,307.921260,1.699608,0.822280,-73.612484,45.558113
52.277538,2024-07-29T22:08:07Z,2.089461,306.451104,1.700714,0.821917,-73.612503,45.558123
52.324973,2024-07-29T22:08:08Z,2.182950,306.310288,1.695848,0.821404,-73.612525,45.558135
52.370445,2024-07-29T22:08:09Z,2.133023,307.388538,1.686162,0.820811,-73.612547,45.558146
52.408394,2024-07-29T22:08:10Z,2.135653,309.729718,1.675137,0.820140,-73.612569,45.558159
52.412355,2024-07-29T22:08:11Z,2.131483,312.764269,1.663812,0.819453,-73.612590,45.558171
52.424675,2024-07-29T22:08:12Z,2.044092,317.905161,1.646704,0.818793,-73.612609,45.558185
52.454482,2024-07-29T22:08:13Z,2.220421,326.052448,1.647987,0.818174,-73.612626,45.558200
52.452109,2024-07-29T22:08:14Z,2.416518,333.424008,1.639022,0.817634,-73.612642,45.558218
52.446019,2024-07-29T22:08:15Z,2.691839,336.192663,1.623025,0.817219,-73.612656,45.558239
52.443935,2024-07-29T22:08:16Z,2.797672,335.785095,1.613565,0.816946,-73.612671,45.558261
52.436442,2024-07-29T22:08:17Z,2.747978,337.079853,1.611503,0.816860,-73.612686,45.558284
52.419353,2024-07-29T22:08:18Z,2.696909,339.688591,1.608164,0.816993,-73.612699,45.558307
52.404731,2024-07-29T22:08:19Z,2.749025,330.473924,1.607424,0.817338,-73.612714,45.558330
52.376068,2024-07-29T22:08:20Z,2.760224,321.892226,1.604415,0.817873,-73.612734,45.558350
52.354891,2024-07-29T22:08:21Z,2.576209,316.867684,1.605159,0.818582,-73.612756,45.558369
52.318308,2024-07-29T22:08:22Z,2.432080,312.174830,1.594542,0.819416,-73.612779,45.558385
52.289150,2024-07-29T22:08:23Z,2.498460,311.945788,1.593105,0.820323,-73.612803,45.558400
52.252491,2024-07-29T22:08:24Z,2.860840,316.151715,1.596342,0.821250,-73.612828,45.558416
52.207903,2024-07-29T22:08:25Z,3.070316,320.246766,1.596069,0.822151,-73.612853,45.558436
52.157589,2024-07-29T22:08:26Z,3.222211,321.837861,1.593309,0.822991,-73.612879,45.558458
52.084339,2024-07-29T22:08:27Z,3.190975,321.258807,1.593742,0.823765,-73.612905,45.558481
52.014045,2024-07-29T22:08:28Z,3.295958,316.412031,1.592681,0.824463,-73.612932,45.558503
51.920533,2024-07-29T22:08:29Z,3.268587,311.935646,1.589111,0.825075,-73.612962,45.558523
51.849793,2024-07-29T22:08:30Z,3.172493,310.476321,1.590279,0.825578,-73.612993,45.558542
51.749379,2024-07-29T22:08:31Z,3.065613,310.430443,1.593352,0.825988,-73.613024,45.558561
51.652388,2024-07-29T22:08:32Z,3.043595,309.627226,1.596600,0.826328,-73.613054,45.558578
51.533299,2024-07-29T22:08:33Z,2.989650,308.960862,1.600320,0.826576,-73.613084,45.558595
51.423799,2024-07-29T22:08:34Z,3.022297,305.141705,1.597902,0.826750,-73.613114,45.558612
51.283771,2024-07-29T22:08:35Z,2.996226,302.179726,1.596515,0.826858,-73.613146,45.558627
51.163390,2024-07-29T22:08:36Z,2.920793,301.037863,1.597746,0.826898,-73.613178,45.558641
50.994070,2024-07-29T22:08:37Z,2.887391,302.366161,1.600603,0.826895,-73.613210,45.558655
50.803451,2024-07-29T22:08:38Z,2.870174,305.497554,1.601938,0.826889,-73.613241,45.558669
50.604850,2024-07-29T22:08:39Z,2.901715,305.703099,1.601825,0.826935,-73.613271,45.558684
50.350847,2024-07-29T22:08:40Z,2.890660,303.918962,1.599053,0.826937,-73.613301,45.558699
50.151056,2024-07-29T22:08:41Z,2.927821,302.894350,1.599859,0.826935,-73.613333,45.558714
49.937785,2024-07-29T22:08:42Z,2.912293,303.001191,1.604788,0.826935,-73.613364,45.558728
49.748750,2024-07-29T22:08:43Z,2.951352,305.616937,1.601199,0.826937,-73.613395,45.558743
49.555217,2024-07-29T22:08:44Z,2.861411,308.133906,1.600205,0.826939,-73.613425,45.558758
49.368018,2024-07-29T22:08:45Z,2.871272,309.483424,1.600928,0.826957,-73.613453,45.558775
49.174409,2024-07-29T22:08:46Z,2.842828,310.399946,1.600704,0.826981,-73.613482,45.558791
48.958903,2024-07-29T22:08:47Z,2.880472,309.593993,1.601495,0.827007,-73.613509,45.558808
48.798956,2024-07-29T22:08:48Z,2.863822,309.020177,1.602047,0.827062,-73.613538,45.558824
48.676848,2024-07-29T22:08:49Z,2.810678,303.763359,1.601179,0.827077,-73.613567,45.558839
48.582410,2024-07-29T22:08:50Z,2.621878,300.298406,1.607385,0.827062,-73.613596,45.558852
48.520168,2024-07-29T22:08:51Z,2.400121,294.860829,1.616231,0.826991,-73.613625,45.558862
48.478403,2024-07-29T22:08:52Z,2.184129,295.947417,1.619666,0.826896,-73.613651,45.558871
48.459770,2024-07-29T22:08:53Z,1.878019,288.713476,1.614485,0.826785,-73.613675,45.558878
48.466213,2024-07-29T22:08:54Z,1.846012,282.847081,1.628018,0.826659,-73.613698,45.558883
48.491187,2024-07-29T22:08:55Z,1.757080,277.108806,1.656731,0.826520,-73.613721,45.558886
48.533904,2024-07-29T22:08:56Z,1.372408,271.733213,1.661277,0.826374,-73.613741,45.558887
48.592602,2024-07-29T22:08:57Z,0.805356,265.276089,1.674601,0.826228,-73.613755,45.558887
48.664866,2024-07-29T22:08:58Z,0.389639,243.333758,1.694560,0.826080,-73.613762,45.558886
48.747331,2024-07-29T22:08:59Z,0.372125,230.674258,1.704915,0.825934,-73.613766,45.558884
48.836286,2024-07-29T22:09:00Z,0.202169,241.943314,1.720403,0.825790,-73.613769,45.558882
48.928321,2024-07-29T22:09:01Z,0.101288,269.114276,1.729241,0.825653,-73.613771,45.558882
49.020550,2024-07-29T22:09:02Z,0.093552,297.559489,1.737316,0.825526,-73.613772,45.558882
49.110667,2024-07-29T22:09:03Z,0.097046,309.617493,1.741749,0.825411,-73.613773,45.558883
49.196875,2024-07-29T22:09:04Z,0.088551,313.450373,1.736574,0.825307,-73.613774,45.558883
49.277822,2024-07-29T22:09:05Z,0.059011,336.331537,1.731749,0.825213,-73.613774,45.558884
49.352590,2024-07-29T22:09:06Z,0.042395,352.469044,1.718004,0.825129,-73.613775,45.558884
49.420638,2024-07-29T22:09:07Z,0.029722,3.055609,1.701772,0.825053,-73.613775,45.558884
49.481724,2024-07-29T22:09:08Z,0.020210,10.237289,1.684914,0.824985,-73.613775,45.558885
49.535845,2024-07-29T22:09:09Z,0.013625,15.195546,1.669343,0.824926,-73.613774,45.558885
49.583179,2024-07-29T22:09:10Z,0.008692,18.632881,1.666061,0.824874,-73.613774,45.558885
49.624041,2024-07-29T22:09:11Z,0.005315,21.101606,1.673626,0.824831,-73.613774,45.558885
49.658842,2024-07-29T22:09:12Z,0.003528,22.828185,1.679734,0.824794,-73.613774,45.558885
49.688058,2024-07-29T22:09:13Z,0.002541,23.912560,1.681995,0.824762,-73.613774,45.558885
49.712204,2024-07-29T22:09:14Z,0.002235,24.507658,1.671392,0.824735,-73.613774,45.558885
49.731807,2024-07-29T22:09:15Z,0.001738,24.810309,1.682925,0.824713,-73.613774,45.558885
49.753392,2024-07-29T22:09:16Z,0.005998,313.678687,1.704024,0.824696,-73.613774,45.558885
49.769718,2024-07-29T22:09:17Z,0.013998,307.938089,1.720959,0.824674,-73.613775,45.558885
49.797553,2024-07-29T22:09:18Z,0.024831,305.218276,1.730937,0.824653,-73.613775,45.558885
49.814795,2024-07-29T22:09:19Z,0.043017,304.997101,1.735681,0.824651,-73.613775,45.558886
49.875666,2024-07-29T22:09:20Z,0.072280,305.120903,1.737202,0.824667,-73.613776,45.558886
49.899667,2024-07-29T22:09:21Z,0.119114,305.306038,1.737605,0.824697,-73.613777,45.558886
49.974376,2024-07-29T22:09:22Z,0.190036,305.486090,1.738023,0.824738,-73.613779,45.558887
49.988712,2024-07-29T22:09:23Z,0.292750,305.746447,1.740690,0.824799,-73.613781,45.558889
50.025708,2024-07-29T22:09:24Z,0.443076,305.868493,1.743581,0.824880,-73.613785,45.558891
50.047727,2024-07-29T22:09:25Z,0.667033,306.021550,1.741465,0.824973,-73.613791,45.558893
50.091079,2024-07-29T22:09:26Z,0.965532,306.340894,1.728812,0.825081,-73.613799,45.558898
50.103079,2024-07-29T22:09:27Z,1.470550,307.289999,1.701498,0.825212,-73.613812,45.558904
50.137789,2024-07-29T22:09:28Z,1.853441,309.610522,1.704051,0.825358,-73.613828,45.558914
50.151316,2024-07-29T22:09:29Z,2.367759,310.061863,1.698937,0.825510,-73.613849,45.558926
50.185779,2024-07-29T22:09:30Z,2.916402,310.942975,1.694307,0.825654,-73.613875,45.558941
50.199852,2024-07-29T22:09:31Z,3.058524,313.619384,1.678846,0.825793,-73.613903,45.558959
50.241127,2024-07-29T22:09:32Z,3.083939,316.289114,1.664083,0.825921,-73.613931,45.558979
50.249469,2024-07-29T22:09:33Z,2.948262,319.244592,1.653818,0.826025,-73.613957,45.558999
50.273433,2024-07-29T22:09:34Z,2.988621,321.546511,1.646448,0.826115,-73.613982,45.559019
50.264448,2024-07-29T22:09:35Z,2.994224,324.140866,1.641325,0.826190,-73.614005,45.559041
50.242948,2024-07-29T22:09:36Z,2.905937,326.607780,1.637431,0.826283,-73.614027,45.559062
50.259294,2024-07-29T22:09:37Z,2.800470,325.093766,1.630651,0.826374,-73.614047,45.559083
50.247909,2024-07-29T22:09:38Z,2.513750,318.988954,1.622865,0.826467,-73.614068,45.559102
50.283301,2024-07-29T22:09:39Z,2.416852,313.222451,1.619268,0.826567,-73.614090,45.559118
50.287882,2024-07-29T22:09:40Z,2.515326,305.326199,1.621790,0.826691,-73.614115,45.559132
50.322052,2024-07-29T22:09:41Z,2.838193,295.753905,1.615710,0.826830,-73.614144,45.559144
50.337978,2024-07-29T22:09:42Z,2.986220,291.997807,1.607132,0.826984,-73.614178,45.559155
50.363976,2024-07-29T22:09:43Z,2.996773,294.699910,1.602210,0.827177,-73.614214,45.559165
50.393552,2024-07-29T22:09:44Z,2.893720,298.800029,1.600370,0.827388,-73.614247,45.559177
50.440512,2024-07-29T22:09:45Z,2.879646,301.188526,1.597388,0.827608,-73.614279,45.559190
50.491649,2024-07-29T22:09:46Z,2.843426,301.353570,1.593589,0.827828,-73.614311,45.559204
50.546290,2024-07-29T22:09:47Z,2.839868,301.690545,1.592003,0.828031,-73.614342,45.559217
50.590038,2024-07-29T22:09:48Z,2.793373,303.915229,1.592572,0.828206,-73.614372,45.559231
50.636439,2024-07-29T22:09:49Z,2.884432,302.289056,1.591302,0.828356,-73.614403,45.559245
50.697678,2024-07-29T22:09:50Z,2.914113,301.746733,1.589582,0.828479,-73.614434,45.559259
50.735315,2024-07-29T22:09:51Z,2.921709,301.058497,1.588266,0.828570,-73.614466,45.559273
50.768673,2024-07-29T22:09:52Z,2.930947,300.633295,1.590126,0.828621,-73.614498,45.559286
50.783636,2024-07-29T22:09:53Z,2.913706,298.779870,1.595391,0.828628,-73.614530,45.559299
50.787797,2024-07-29T22:09:54Z,2.975384,301.067823,1.594815,0.828604,-73.614563,45.559313
50.772730,2024-07-29T22:09:55Z,2.978809,301.690350,1.595791,0.828561,-73.614595,45.559327
50.756711,2024-07-29T22:09:56Z,3.037113,302.703128,1.599129,0.828496,-73.614628,45.559341
50.708772,2024-07-29T22:09:57Z,2.982524,302.578299,1.601060,0.828426,-73.614660,45.559356
50.672588,2024-07-29T22:09:58Z,3.016215,302.270630,1.601008,0.828335,-73.614693,45.559370
50.603379,2024-07-29T22:09:59Z,2.945862,301.767718,1.601062,0.828236,-73.614725,45.559384
50.546302,2024-07-29T22:10:00Z,2.950402,300.547481,1.603196,0.828124,-73.614758,45.559398
50.469207,2024-07-29T22:10:01Z,2.860088,302.179153,1.603437,0.828008,-73.614790,45.559412
50.405529,2024-07-29T22:10:02Z,2.863036,304.817946,1.600263,0.827890,-73.614820,45.559426
50.332320,2024-07-29T22:10:03Z,2.794045,306.228971,1.597210,0.827782,-73.614850,45.559441
50.265142,2024-07-29T22:10:04Z,2.704948,306.578841,1.596222,0.827675,-73.614878,45.559455
50.206843,2024-07-29T22:10:05Z,2.606069,308.095903,1.598269,0.827592,-73.614905,45.559470
50.154442,2024-07-29T22:10:06Z,2.578850,305.221208,1.600675,0.827521,-73.614932,45.559484
50.091607,2024-07-29T22:10:07Z,2.812207,301.195822,1.602363,0.827468,-73.614961,45.559497
50.042940,2024-07-29T22:10:08Z,2.955911,299.831906,1.599860,0.827437,-73.614993,45.559510
49.968643,2024-07-29T22:10:09Z,3.118631,299.185820,1.600719,0.827423,-73.615027,45.559524
49.911290,2024-07-29T22:10:10Z,3.121908,297.007484,1.602413,0.827443,-73.615062,45.559537
49.821811,2024-07-29T22:10:11Z,3.088980,297.663197,1.605904,0.827475,-73.615097,45.559550
49.773422,2024-07-29T22:10:12Z,3.018253,298.562092,1.610574,0.827525,-73.615132,45.559563
49.699878,2024-07-29T22:10:13Z,3.049837,298.494261,1.611550,0.827578,-73.615166,45.559576
49.627977,2024-07-29T22:10:14Z,3.056983,298.086139,1.609651,0.827649,-73.615200,45.559589
49.529825,2024-07-29T22:10:15Z,3.089585,300.193565,1.608322,0.827721,-73.615234,45.559603
49.442526,2024-07-29T22:10:16Z,3.072236,303.184434,1.607782,0.827788,-73.615268,45.559617
49.322316,2024-07-29T22:10:17Z,3.140106,308.962239,1.609246,0.827841,-73.615300,45.559634
49.234137,2024-07-29T22:10:18Z,3.100383,309.751287,1.608703,0.827878,-73.615331,45.559652
49.136181,2024-07-29T22:10:19Z,3.133970,307.184454,1.605857,0.827883,-73.615362,45.559669
49.052420,2024-07-29T22:10:20Z,3.040292,303.606999,1.606466,0.827873,-73.615394,45.559685
48.955272,2024-07-29T22:10:21Z,3.053299,302.791724,1.605770,0.827847,-73.615427,45.559700
48.885399,2024-07-29T22:10:22Z,3.044620,302.475742,1.607579,0.827800,-73.615460,45.559715
48.823991,2024-07-29T22:10:23Z,3.087127,304.079645,1.605083,0.827737,-73.615493,45.559730
48.770040,2024-07-29T22:10:24Z,2.971227,305.500108,1.607132,0.827660,-73.615525,45.559746
48.711168,2024-07-29T22:10:25Z,2.992785,307.246204,1.609627,0.827591,-73.615555,45.559762
48.650783,2024-07-29T22:10:26Z,3.069146,305.429168,1.611383,0.827527,-73.615587,45.559778
48.597037,2024-07-29T22:10:27Z,3.144452,301.393164,1.610766,0.827472,-73.615620,45.559793
48.542344,2024-07-29T22:10:28Z,3.181785,300.624691,1.610229,0.827418,-73.615655,45.559808
48.510167,2024-07-29T22:10:29Z,3.130257,300.290843,1.610375,0.827374,-73.615689,45.559822
48.485105,2024-07-29T22:10:30Z,3.118503,301.383549,1.613302,0.827331,-73.615724,45.559836
48.472262,2024-07-29T22:10:31Z,3.035743,302.170947,1.612773,0.827276,-73.615757,45.559851
48.458047,2024-07-29T22:10:32Z,3.026504,302.129651,1.610300,0.827209,-73.615790,45.559865
48.457681,2024-07-29T22:10:33Z,2.899070,302.093705,1.607950,0.827145,-73.615823,45.559879
48.454027,2024-07-29T22:10:34Z,2.846185,304.209970,1.606287,0.827118,-73.615853,45.559894
48.428408,2024-07-29T22:10:35Z,2.734391,304.710355,1.606586,0.827111,-73.615883,45.559908
48.413055,2024-07-29T22:10:36Z,2.742011,302.223875,1.604763,0.827111,-73.615912,45.559921
48.384442,2024-07-29T22:10:37Z,2.684591,298.498316,1.604822,0.827125,-73.615942,45.559934
48.385575,2024-07-29T22:10:38Z,2.764561,298.500802,1.605478,0.827142,-73.615973,45.559945
48.372994,2024-07-29T22:10:39Z,2.860170,299.143680,1.608435,0.827160,-73.616004,45.559958
48.382744,2024-07-29T22:10:40Z,2.993976,297.727426,1.605011,0.827204,-73.616037,45.559970
48.367829,2024-07-29T22:10:41Z,3.025029,298.535610,1.604709,0.827250,-73.616071,45.559983
48.371493,2024-07-29T22:10:42Z,3.020404,299.764454,1.606583,0.827323,-73.616105,45.559996
48.344605,2024-07-29T22:10:43Z,2.987682,301.609494,1.609369,0.827415,-73.616138,45.560010
48.353246,2024-07-29T22:10:44Z,2.933560,301.376686,1.610144,0.827522,-73.616171,45.560024
48.348855,2024-07-29T22:10:45Z,2.966656,299.544458,1.606306,0.827622,-73.616203,45.560037
48.351646,2024-07-29T22:10:46Z,2.894450,298.980317,1.605037,0.827709,-73.616236,45.560050
48.348943,2024-07-29T22:10:47Z,2.906462,299.835955,1.608014,0.827770,-73.616269,45.560063
48.343235,2024-07-29T22:10:48Z,2.903647,302.674625,1.606121,0.827806,-73.616300,45.560077
48.354869,2024-07-29T22:10:49Z,3.057057,303.852505,1.605303,0.827838,-73.616332,45.560091
48.363989,2024-07-29T22:10:50Z,3.037299,305.561609,1.607416,0.827847,-73.616364,45.560107
48.376865,2024-07-29T22:10:51Z,3.126739,303.984727,1.606626,0.827843,-73.616397,45.560122
48.387013,2024-07-29T22:10:52Z,3.090860,303.751699,1.606625,0.827838,-73.616430,45.560138
48.396693,2024-07-29T22:10:53Z,3.085643,302.552634,1.607089,0.827829,-73.616463,45.560153
48.414493,2024-07-29T22:10:54Z,2.975968,300.475356,1.608340,0.827818,-73.616496,45.560167
48.444879,2024-07-29T22:10:55Z,2.897278,297.339796,1.605915,0.827808,-73.616528,45.560179
48.466801,2024-07-29T22:10:56Z,2.719878,294.987379,1.602113,0.827806,-73.616560,45.560190
48.497276,2024-07-29T22:10:57Z,2.564199,292.187235,1.595677,0.827792,-73.616591,45.560200
48.523668,2024-07-29T22:10:58Z,2.355148,284.824908,1.592072,0.827789,-73.616621,45.560207
48.565052,2024-07-29T22:10:59Z,2.188854,270.120599,1.595875,0.827796,-73.616649,45.560209
48.593684,2024-07-29T22:11:00Z,2.093024,253.973460,1.590499,0.827802,-73.616676,45.560207
48.622603,2024-07-29T22:11:01Z,2.347167,233.355500,1.584142,0.827806,-73.616700,45.560198
48.647270,2024-07-29T22:11:02Z,2.716671,219.189045,1.580587,0.827802,-73.616723,45.560182
48.665686,2024-07-29T22:11:03Z,2.831783,212.735212,1.579553,0.827832,-73.616744,45.560161
48.690254,2024-07-29T22:11:04Z,2.789815,209.728151,1.578681,0.827859,-73.616762,45.560140
48.703750,2024-07-29T22:11:05Z,2.674825,206.224230,1.578158,0.827883,-73.616778,45.560118
48.728636,2024-07-29T22:11:06Z,2.682227,203.156775,1.576783,0.827917,-73.616792,45.560096
48.754818,2024-07-29T22:11:07Z,2.661837,200.612678,1.576165,0.827952,-73.616805,45.560074
48.761388,2024-07-29T22:11:08Z,2.753964,202.048341,1.576281,0.828000,-73.616817,45.560051
48.775103,2024-07-29T22:11:09Z,2.732414,202.762248,1.573630,0.828063,-73.616831,45.560028
48.777626,2024-07-29T22:11:10Z,2.799191,202.624248,1.570201,0.828140,-73.616844,45.560005
48.784109,2024-07-29T22:11:11Z,2.741703,202.302650,1.569021,0.828224,-73.616858,45.559982
48.768270,2024-07-29T22:11:12Z,2.738728,202.065232,1.568331,0.828315,-73.616871,45.559959
48.778891,2024-07-29T22:11:13Z,2.674978,202.074009,1.568795,0.828402,-73.616884,45.559937
48.792809,2024-07-29T22:11:14Z,2.688762,203.712484,1.565402,0.828477,-73.616897,45.559914
48.823374,2024-07-29T22:11:15Z,2.592383,206.918021,1.563084,0.828531,-73.616912,45.559893
48.848216,2024-07-29T22:11:16Z,2.583953,210.321082,1.563091,0.828559,-73.616928,45.559872
48.886668,2024-07-29T22:11:17Z,2.603477,213.443821,1.563191,0.828565,-73.616945,45.559853
48.916483,2024-07-29T22:11:18Z,2.586613,213.353646,1.564526,0.828548,-73.616963,45.559833
48.962656,2024-07-29T22:11:19Z,2.593148,213.376381,1.565388,0.828501,-73.616982,45.559814
48.989676,2024-07-29T22:11:20Z,2.576586,214.232653,1.565239,0.828441,-73.617000,45.559794
49.036617,2024-07-29T22:11:21Z,2.703694,213.463769,1.564423,0.828374,-73.617019,45.559775
49.071701,2024-07-29T22:11:22Z,2.790266,211.537786,1.568682,0.828305,-73.617038,45.559754
49.109247,2024-07-29T22:11:23Z,2.898762,213.216108,1.569704,0.828234,-73.617057,45.559732
49.146671,2024-07-29T22:11:24Z,2.823499,215.961415,1.570267,0.828162,-73.617078,45.559711
49.181722,2024-07-29T22:11:25Z,2.827158,218.319501,1.571190,0.828091,-73.617100,45.559691
49.204394,2024-07-29T22:11:26Z,2.793067,221.009539,1.573760,0.828022,-73.617123,45.559671
49.208739,2024-07-29T22:11:27Z,2.866972,223.809167,1.575956,0.827961,-73.617147,45.559653
49.213530,2024-07-29T22:11:28Z,2.817728,227.546165,1.575276,0.827904,-73.617174,45.559635
49.203465,2024-07-29T22:11:29Z,2.862320,229.554090,1.576677,0.827849,-73.617201,45.559618
